ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1021024265008087,"For Joe Biden, faith isn’t a talking point. It’s the guiding light of his entire life. A DEVOUT CATHOLIC GUIDED BY FAITH PAID FOR BY BIDEN VICTORY FUND  Joe Biden BIDEN VICTORY FUND secure.actblue.com BIDEN VICTORY FUND Join us! Contribute today - every dollar helps!",1,0,0,0,0,0,0,0,1
x_1098185887305007,Love America? Show your support of President Trump through the 2020 election with this brand NEW yard sign!! STANDARD SIZE TRUMP PENCE 2020  I Love My Freedom I Love My Freedom store.ilovemyfreedom.org Trump 2020 Yard Sign Limited edition!,0,0,1,0,0,0,0,0,0
x_1389242791415545,"¿Por qué Donald Trump ha cedido a los grupos de interés a favor de las armas de fuego?  Debido a que los grupos de interés a favor de las armas de fuego gastaron casi $31,000,000 para elegir a Trump en el 2016.  Donald Trump said in Durante La Vie de armas porque. Una verification data scientist knows decent mucho porque La Vie De armas Cusco Toronto you me on a spiral or helical president this poison Emissary Department Trump Le dijo. El estudiante es que Viva Pinata verification. Dentistry dentists do this place of unknown. Uh promesa. It is poison Paso Trump has said Roland are a collaborative education antecedent is estaba en la mesa, Jesus. Look at corporate rental you me honest. Everytown for Gun Safety EVERYTOWN FOR GUN SAFETY VICTORY FUND (EVERYTOWN VICTORY FUND) gunsensevoter.org Una Verificación de antecedentes penales revela mucho Vota por Biden",0,0,0,0,0,0,0,1,0
x_1007519209716433,"After FOUR DECADES in the Washington Swamp, Joe Biden has accomplished nothing.  He’s just a washed-up, career politician being used as a PAWN by the Radical Left.  The fact is, Sleepy Joe is not the leader of his party. He is the helpless puppet of the Democrats.  Does that sound like someone who’s ready to lead a Country?  Please take the Official Biden Competency Survey NOW to tell the President what you REALLY think about Joe Biden.   Donald J. Trump TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE donaldjtrump.com Joe Biden is NOT mentally fit to be President Take Survey>>>",0,0,0,0,0,0,1,0,0
x_701441137140500,"Vote Nina Yoakum for House District 50 to build a better future for Orange and Brevard counties.  As our next State Representative, Nina will work to: - Help Floridians recover from the current economic crisis - Expand healthcare coverage - Improve our education system and make schools safer - Protect our environment and green spaces NINA WILL FIGHT FOR FAMILIES IN TALLAHASSEE ELECT NINA YOAKUM I WILL NINA NINE NINE NINA NINA NINA FIGHT MAKE SCHOOLS JINA LET'S SAMPLE Notes $15.00 FOR SAFE CAP NINA WITHOUT ARMING RISING RENT YOAKUM NINE TEACHERS NINE  Nina Yoakum for Florida State House, District 50 Nina Wheeler Yoakum ninaforflorida.com Nina for Florida State House District 50 Vote Nina Yoakum for Florida's 50th! Support Nina's campaign today to bring meaningful change to Orange and Brevard Counties!",0,0,0,0,0,0,0,1,1
x_2644176439203080,"The county received 1.8 billion and there were testing errors and erroneous data diseminated for weeks. Rouda wants answers.   Courier Courier Newsroom, Inc. couriernewsroom.com Rep. Rouda Wants OC Leaders to Explain Where COVID Relief Money Went Rep. Harley Rouda (D-CA) has teamed up with other California representatives to send a letter to Orange County’s Board of Supervisors, questioning how the county has used billions in federal COVID-19 funds that were meant for testing, contact tracing, and preventing positive coronavirus cases. Rou...",0,0,0,0,0,0,0,0,0
x_1018196582015370,They have sacrificed for this country.  They have died for this country.  They have built this country.  American workers deserve a president who values the dignity of hard work and will fight for them.  American workers have been the backbone of our country. They have sacrificed for our country built this country and have died for this country. They deserve a president that values the Dignity of hard work to will fight for them. The country wasn't built by Wall Street Bankers CEOs and hedge fund managers. It was built by you.  Joe Biden for president Unite the Country UNITE THE COUNTRY unitethecountry.com Joe Biden Fights for Labor ,0,0,0,0,0,0,0,1,1
x_357436259015845,"Vote for the District 22 team. ELECT HELLERUD ND District 22 Senate MEISCH THOMPSON ND District 22 House Access Improve to Healthcare Build an Economy That Works for All Implement Paid Leave Family Provide Quality K-12 Education EARLY VOTING: OCT 19 NOV 2 ELECTION DAY: NOV 3 Find Your Polling Place  ND House and Senate Democratic-NPL Caucus Legislative Victory Fund facebook.com Vote. Tell a Friend, Take a Friend. Early Voting in North Dakota is Oct. 19-Nov. 2 Election Day is Tuesday November 3.",0,0,0,1,0,0,0,0,1
x_324238722122174,"Folks from all walks of life are coming together, demanding real and lasting change. We need leaders who see our problems.  Folks from all walks of life are coming together demanding real and Lasting change. We need leaders who see our problems Dan Bessie stands with us for a better future for all. Progress North Carolina Action Progress NC Action progressncaction.org Dan Besse for NC House District 74. Early Voting Starts Oct 15.",0,0,0,0,0,0,0,1,1
x_346166149800350,"A self-described ""Trump guy through and through,"" Chris Sununu's priorities are with Trump -- not New Hampshire families.  On November 3rd, we have a chance to elect a new president and a new governor, but we need your help to do it. Chip in to help Dan defeat New Hampshire's top ""Trump guy"" >> https://bit.ly/37zUvTg CHRIS SUNUNU IS A SELF-DESCRIBED ""TRUMP GUY THROUGH & THROUGH"" CONTRIBUTE TO DAN FELTES PHOTO CACE SKIDNORE  Dan Feltes for Governor Friends of Feltes secure.actblue.com Contribute to Dan Feltes Help us win on November 3rd >>",1,0,0,0,0,0,0,0,0
x_1616708031841871,"Jaime Harrison and Joe Biden want to let LGBT activists sideline our female athletes.  Female athletes dream big and work hard competition brings out the best in us, but Jamie Harrison and Joe Biden are working with LGBT activists to sideline our girls and allow boys to compete in girls Sports doesn't make sense. You can stop them. Family Policy Alliance Family Policy Alliance www.youtube.com Save Girls' Sports Vote NO on Harrison & Biden",0,0,0,0,0,0,0,1,1
x_345534886553137,"David Young can’t run from his record of voting against our health care.  David Young is running for congress again, but it can't run away from his record on Healthcare David Young voted to let insurance companies jack up your rates or even deny you coverage if you have a pre-existing condition getting tired of the runaround stop David yum. House Majority PAC House Majority PAC davidyoungiswrongforiowa.com David Young: A Threat to Iowans’ Health Care ",0,0,0,0,0,0,0,1,1
x_1182126612167680,Back in stock! Get your Biden 2020 coffee mug today and help ensure Trump never sees office again! AMERICA NEEDS A BIG CUP OF JOE BID N 2020  Balance of Power Balance of Power balanceofpower.com Joe Biden 2020  - Coffee Mug Free shipping available | Huge selection,0,0,1,0,0,0,0,0,0
x_1495367137324473,"FACT: Donald Trump has been abusing his position since the first day he became president.   FACT: Trump has used his power and influence to end criminal investigations and avoid conviction.   Enough is enough -- Trump needs to be held accountable for his crimes the second he leaves office. But Congress will only charge Trump if it’s what the American people want. So we’re putting together a MASSIVE petition to demand he be put on trial the second he’s removed from the White House. We need 400,000 signatures this week to make sure our demands are heard. Sign Now >> URGENT SIGNATURES NEEDED: JAIL TRUMP FOR HIS MANY CRIMES ADD YOUR NAME "" PHOTO: GAGE SKIDMORE (FLICKR-EDITED)  Stop Republicans Stop Republicans go.stop-republicans.org Trump On Trial?! 400,000 Signatures to END the Corruption",0,0,0,0,0,0,1,0,0
x_616469422370410,"""Biden also said Trump is encouraging violence by not condemning it."" Biden Says Trump's Racism Is Encouraging Violence in America  The 'Gander Newsroom Courier Newsroom, Inc. gandernewsroom.com Biden Says Trump's Racism Is Encouraging Violence in America ""[Trump] keeps telling us if he was president you would feel safe. Well – he is president. Whether he knows it or not.""",0,0,0,0,0,0,0,0,0
x_2575687952706331,"Vote Jason Lewis for U.S. Senate to help end mob rule in Minnesota!  Jason Lewis 🇺🇸  is: ✔️ Pro-Police ✔️ Pro-Law & Order ✔️ Pro-Safe Communities  - Paid For By Citizens United Political Victory Fund, CUPVF.org, Not Authorized By Any Candidate Or Candidate’s Committee.  Chaos in the streets Fire in the Sky violence at our doorstep our police stand between us and the world and they've got police gone. We need a defender in the Senate Jason Lewis Lewis stands for Law and Order and will ensure our police have the resources. They need to keep the peace and keep us safe. Jason Lewis for Senate citizens united political Victory fund is responsible for the content of this advertising. Citizens United Political Victory Fund Citizens United Political Victory Fund   ",0,0,0,1,0,0,0,0,1
x_3351368704920833,Imposing foreign price controls on prescription drugs could have serious consequences for Medicare patients.   Tell the president to reject the IPI model! Pfizer  Pfizer Pfizer Inc. fb.me Tell President Trump >> To protect patient access to care!,0,1,0,0,0,0,0,0,0
x_291165815305402,"Vote for Rep. Kelly Moller by November 3rd so she can continue fighting for affordable health care, a clean environment, gun violence prevention, and a quality education for every Minnesota student.  Follow the link below to look up your in-person voting location or where you can drop off your ballot if you already have it.  Ask for your support this election. Portable house. Quality and cheap. Kelly Moller For Us Volunteers for Kelly Moller Committee www.sos.state.mn.us Vote for Kelly Moller by November 3 Learn how and where to vote.",0,0,0,0,0,0,0,1,1
x_329362598381936,"Jessica King, the candidate who will be in your corner, in Congress.  I'm Jessica King and I approve this message. We know the value of work, raising a family looking out for other people. I grew up with disabled parent. I clock third shift to pay for college. I became a lawyer so I could fight for those who needed someone in their Corner, battling the high costs of Healthcare in court. And as your state, senator always fighting, for the people who made me in Congress, we need people who know what it takes to overcome. And I'll make sure that's what we do. Jessica King for Wisconsin JESSICA KING FOR WISCONSIN jessicakingforwisconsin.com Jessica King for Wisconsin ",0,0,0,0,0,0,0,1,1
x_254312602645214,"For State Representative Karin Derry, protecting access to affordable healthcare isn’t just a political talking point. It’s personal. In 2020, Karin received successful treatment for breast cancer. She’s also married to an essential worker. That’s why Representative Derry is fighting to:  ✅ Protect coverage for Iowans with pre-existing conditions ✅ Expand mental health services for kids and adults ✅ Prevent health insurance companies from raising premiums due to COVID-19 ✅ Protect Iowans from losing their health insurance during the pandemic ✅ Invest in our schools so that kids can learn safely  This November, let’s vote to re-elect Karin Derry in the Iowa House.  Being a mom is my greatest joy, but for many it's gotten a lot harder. I'm Karen Dairy before I became a state representative. I work to make our community stronger now. My kids are in college and my husband's a letter carrier on the front line. I'm working harder than ever to get families the health care they need when they need it and investing in our schools. So that kids can learn safely families deserve to spend more time together and less time worrying Karen daring for, Iowa.  Wow. State Representative Karin Derry IOWA DEMOCRATIC PARTY www.karinderry.com Karin Derry for Iowa House Karin is focused on our schools and health care.",0,0,0,0,0,0,0,1,1
x_3051033388338987,"🚨 WOW -- did you see what The Rachel Maddow Show just said about Mitch McConnell?   “If you’re Mitch McConnell, you’re NOT HAPPY with what you’re seeing.” Mitch is in serious danger of losing Senate control -- and within ONE POINT of losing his own Senate seat! We can make BOTH happen, but we need to know top Democrats (like YOU) are behind us to finally end McConnell’s stranglehold on the Senate -- and time is running out. With 36 responses missing and this live poll closing at 11:59 p.m. we need you to tell us NOW: Do you approve of Mitch McConnell?  This is urgent. I'm reaching out to talk Democrats like you because we have a midnight deadline on our quick one-question survey and I still haven't seen your response without your input Mitch McConnell could stay in the control of the Senate. We can't let that happen. So, please take our quick survey right now before the deadline tonight. Senate Democrats DSCC action.dscc.org/ditchmitch URGENT: Do you approve of Mitch McConnell (R)? Fellow Democrat, your response is missing and due by 11:59 p.m.",0,0,0,0,0,1,0,0,0
x_354225042519583,"Final Showdown! It’s Trump vs. Biden Thursday at the Debate. Watch Newsmax TV before and after with Sean Spicer, Diamond and Silk, Dick Morris, Michelle Malkin, Dershowitz and more! It starts 8pm ET with Newsmax TV, find us: Newsmaxtv.com/debate   Newsmax NEWSMAX MEDIA, INC. https://www.newsmaxtv.com/debate Watch Trump vs. Biden Debate Live on Newsmax TV 8pm ET, Thursday",0,0,0,0,1,0,0,0,0
x_369229067584561,"Just like Donald Trump is trying to put an anti-choice judge on the U.S. Supreme Court, “Trump guy through and through” Chris Sununu is trying to do the same on New Hampshire's Supreme Court. Make no mistake: Sununu is anti-choice, and his Trumpian agenda jeopardizes access to reproductive health care and cancer screenings for thousands of Granite State women.  Chris Sununu can't be trusted — vote him OUT on November 3rd.  Look, I'm a pro-choice Republican. We supported women's reproductive rights from a pro-choice Republican. We supported women's reproductive rights from a pro-choice Republican. We supported women's reproductive rights from applying Choice Republican. Are we supporting women's Reproductive Rights? I'm gonna win the executive Council back and go to McDonald's going to be the next Chief Justice of the Supreme Court. New Hampshire Democratic Party NEW HAMPSHIRE DEMOCRATIC PARTY   ",0,0,0,1,0,0,0,0,1
x_625469701463932,"“When Joe Biden says he’d eliminate fracking, he’s talking about my job, he’s talking about our future.” -Brian Third Generation Oil and Gas  When Joe Biden says he'd eliminate fracking talk about my job is talking about our future. America First Action America First Action american-herald.com JOE BIDEN’S FRACKING BAN: WOULD KILL UP TO 600,000 PENNSYLVANIA JOBS",0,0,0,0,0,0,0,1,1
x_1071557613263739,"Martha McSally here. Defending Iowa is CRITICAL in defending our Republican Senate Majority. Will you step up today to help Joni Ernst keep Iowa RED?  Everyone Arizona. Senator Martha, McSally here and flip the Senate. Majority. We need to stop that from happening. Joni Ernst Joni for Iowa secure.winred.com Donate $10 NOW Keep Iowa RED!",1,0,0,0,0,0,0,0,0
x_1183315275373796,"I will do my part to stop the exodus of our young adults. Poverty wages, often combined with crushing student debt, force too many of our most promising young adults to leave West Virginia. We must grow and diversify our economy to keep our young adults here and productive. We must strengthen education from pre-K to post-secondary. And we must provide a living wage for those who provide vital human services. GOING THE EXTRA THOUSAND MILES FOR THE WEST VIRGINIA WE LOVE JEANETTE ROWSEY FOR THE HOUSE  Rowsey for the House Rowsey for the House Campaign Committee rowseyforthehouse.com Vote Jeanette Rowsey for WV House of Delegates District 17 Going the extra thousand miles for the children and families of West Virginia.",0,0,0,0,0,0,0,1,1
x_1053318471796667,When your students ask what you did to protect them from Donald Trump...what will you say?  When your students learn about Donald Trump about the fear the cruelty the hate the failure or the hundred fifty four thousand deaths when they ask what you did about it. What will you say? Stop Trump vote for students vote for educators vote for biting. Speak Up For Education and Kids National Education Association educationvotes.nea.org Stop Trump. Vote Biden! Protect our Students’ Futures.,0,0,0,0,0,0,0,1,0
x_2022197164582791,"Joe Biden and Kamala Harris are the right choice. They'll defend our rights, champion our freedoms, listen & tell the truth, and put our health and safety first. They'll protect our reproductive rights.  Joe Biden and Kamala Harris are the right choice. They will defend our rights Champion our freedoms listen and tell the truth and put our health and safety first all with care and compassion vote for Joe Biden and Kamala Harris. Planned Parenthood Action Planned Parenthood Votes PlannedParenthoodAction.org Vote for Joe Biden and Kamala Harris! ",0,0,0,0,0,0,0,1,1
x_1045645755875823,"Chris is the only candidate in this race who has laid out a comprehensive, step-by-step plan to get COVID under control, get Utah’s economy up and running again, and protect small businesses and jobs. The choice couldn’t be clearer. #PetersonProtects #utpol  The coronavirus in Utah, as an out-of-control thousands or sick too many have lung scarring or have even died. Our economy is struggling, Utah. Government spent Millions, but there are more infections than ever. We're wasting money. Everyday on a cell phone app. That doesn't work. I have a better plan instead of trying to repeal ballot measures or increase food taxes. I'll protect us from covid. Business isn't jobs house and families find Chris Petersen. I approve this message and I will protect you. Chris Peterson for Utah Governor Peterson for Utah petersonforutah.com Peterson for Utah Governor ",0,0,0,0,0,0,0,1,1
x_269104800978109,Graham won’t let the radical left take control of the Supreme Court. That’s why we need him in the U.S. Senate. Defeat the RADICAL left. VOTE Lindsey Graham for Senate!  Ram has been unwavering in confirming judges who will protect your right to self-defense vote Lindsey Graham for NRA Institute for Legislative Action NRA Victory Fund https://www.nrapvf.org/  ,0,0,0,0,0,0,0,1,1
x_1000078350415628,Joe Biden has a plan to defeat COVID-19 so that tourism can return to Florida and America’s economy can get back on track.  It's not sufficient to build back. We have to build back better. Independence USA Independence USA PAC www.independenceusapac.org Building Back Better Vote Biden,0,0,0,0,0,0,0,1,1
x_1254826471564448,Steve Bullock is fighting to protect Montana’s public lands from out-of-state interests. He always fights for us. Public lands are ours. Steve Bullock fights to keep it that way. R RY BURAL NOT BY ANY WWWWRURALAMERICA2020.ORO  Rural America 2020 Rural America Fund ruralamerica2020.org Keep public lands in public hands. Thank Steve Bullock!,0,0,0,0,0,0,0,1,1
x_1082173112300028,"Since Cheri Bustos has been elected 4000 family farms lost, jobs are getting tough to find, and she’s received over $1 million while climbing the political ladder. Esther Joy King has only one mission - she will work for you.  Disclaimer: Esther Joy King is a Reservist member of the United States Army. Use of her military rank, job titles, and photographs in uniform does not imply endorsement by the Army or the Department of Defense.  She just likes to ride in combine for her TV ads, but we've lost nearly 4,000 Family Farm. Since she was elected, Sherry likes to pose with working people, but good job seemed to be harder and harder to find series. Been paid over 1 million of our taxpayer dollars, but instead of working for us. She worked her way up the political ladder. I have only one I work for you. I'm Esther. Joy King and I approve this message. Esther For Congress ESTHER FOR CONGRESS  One Million ",0,0,0,0,0,0,0,0,1
x_1009069372874432,"Pres. Trump said coronavirus will “go away.” Now, the U.S. tops 6 million cases as our economy and schools struggle to reopen safely."",""El presidente Trump dijo que el coronavirus ""desaparecerá"". Ahora, EE.UU. supera los 6 millones de casos mientras nuestra economía y nuestras escuelas luchan para reabrir de manera segura. 183K  Facts First Priorities USA Action. 202-455-8428. Not authorized by any candidate or candidate's committee.  El covid sigue atacando y no se ve el final"",""No end in sight as covid rages on  "","" ",0,0,0,0,0,0,0,1,1
x_1223216461429673,"Jeff Shipley voted to legalize fentanyl for recreational use. Fentanyl is the deadliest drug in the US. That’s why Jeff Shipley is too dangerous for Iowa.  My son has had a long history with substance abuse. And as a parent you do everything you can to help when I found out my representative Jeff Shipley voted to legalize fentanyl for recreational use. I honestly couldn't believe it fentanyl terrifies me. It's killed over 46,000 Americans just last year Jeff Shipley either doesn't understand what we're going through or he just doesn't care. Our lives are hard enough Jeff Shipley's decisions put my family and every Iowa family in danger. Iowa House Democrats IOWA DEMOCRATIC PARTY www.gophallofshame.com Jeff Shipley is Too Dangerous for Iowa Shipley wants to legalize fentanyl for recreational use.",0,0,0,0,0,0,0,1,1
x_2800689233588260,"🚨Martha McSally is lying again! 🚨  The worst part, she’s siding with insurance companies and big pharma -- and she’s trying to cover it up.   Watch more:  She's lying again. I'm fighting against the big insurance companies the big pharmaceutical companies. But Martha McSally collected over a million dollars from the big insurance and pharmaceutical Industries and McSally voted with them to raise prescription drug costs and out-of-pocket drug expenses. The AARP says McSally even voted to let insurance companies slap a $13,000 H Tax on your health care bill Martha McSally. You can't believe a thing. She says the SEC is responsible for the content of this advertising. We're Saying NO to Martha McSally DSCC notomcsally.com Martha McSally: Can’t Believe A Thing She Says ",0,0,0,0,0,0,0,1,1
x_1030922777377630,"🔴 CRITICAL 2020 ELECTION UPDATE: A shocking report in The New York Times recently revealed that the GOP plans to employ 50,000 people at the polls—some of whom will be armed—to intimidate Democratic voters across critical swing states, focusing especially on suppressing Black voters and other people of color. The GOP also intends to spend at least $20 million on nefarious lawsuits designed to suppress the vote this fall. This is a stark and disturbing escalation in the GOP's voter suppression tactics, a baldfaced effort to steal the election for Trump and the Republicans.   That’s why MoveOn is launching a massive, all-hands-on-deck campaign to save our elections from Republican meddling and to defend access to the ballot box for every single American, particularly voters of color. From fighting for vote-by-mail programs to be set up and funded, to training MoveOn volunteers to be poll workers, we’re working all out to protect the election. Can you chip in monthly to help fuel this critical campaign all the way through Election Day? PHOTO MORRY GASH/APPHOTO MOVE ON FIGHT REPUBLICAN VOTER SUPPRESSION  MoveOn MOVEON.ORG POLITICAL ACTION moveon.org Donate to Help Protect Elections from GOP Voter Suppression Republicans have the backing of billionaires and corporations to fund voter suppression. We only have you to help fight back.",1,0,0,1,0,0,0,0,0
x_1173640379703744,I need your help - please sign our petition to fire Nancy Pelosi! IT'S TIME TO FIRE NANCY PELOSI AND HER SQUAD! I'M IN! BRIAN·MAST U.S. CONGRESS  Brian Mast Mast for Congress mastforcongress.com Fire Pelosi Sign if you agree - we need to fire Nancy Pelosi.,0,0,0,0,0,0,1,0,0
x_1532203410323748,"Steve Daines likes to talk tough on China, but he helped open factories there while his company cut American jobs. Daines even voted to protect tax breaks for corporations that outsource jobs.  We can’t trust Daines to work for Montana.  Steve daines talks tough, but voted to protect tax breaks for companies that ship jobs overseas. Steve Daines Follows The Money DSCC dainesfollowsthemoney.com Daines Isn’t For Montana ",0,0,0,0,0,0,0,1,1
x_377338100303820,"The Rev. Billy Graham's granddaughter just confirmed she's voting for Biden: https://www.nytimes.com/2020/10/21/opinion/evangelicals-election-biden.html  As the Rev. Billy Graham said, ""This may be the last moment that you'll ever have. And NOW is the moment."" Video from @[189285628396655:274:Vote Common Good]  Going to ask that we bow our heads in prayer. God remembers God remembers our sins?  He sees our lying and out cheating in our corruption and the scripture says be sure your sin will find you out. He was a Playboy he loved he's an deal of pleasure in the Bible says woe to them that are ready. If you don't support me, you're gonna be so God poor. You're not gonna believe the events of this past year coronavirus and pretty much shut it down coming in from China and the events of this present hour or dying. That's true. And you had it is what it is. What?  Indicate to me that we are already experiencing judgment upon judgment upon judgment. I am the chosen one. This may be the last moment that you'll ever have and now is the moment you get up and come. Florida Christians for Joe Biden Florida Christians for Joe Biden www.nytimes.com  ",0,0,0,0,0,0,0,1,1
x_373100267213679,Utah’s public lands are some of the most incredible in the world and they are an important historical and cultural cornerstone of our lifestyle. Utahns deserve a governor who will fight for their right to experience these beautiful landscapes. The current administration repeatedly puts the interests of politicians in Washington D.C. and their corporate donors ahead of ordinary Utahns. That’s not okay. It’s time for change.  What is it mean? Spirit where we push ourselves to achieve more than public lands. Corporations are public lands in exchange for financial. Aren't willing to stand up for. Public land. Chris Peterson for Utah Governor Peterson for Utah  Utah's Public Lands ,0,0,0,0,0,0,0,1,0
x_1014151275699966,"Named, the “Hill’s top climate nerd”, businessman and scientist, Sean Casten has kept his promise to put facts first -- not politics.  Sean Casten. He's working to protect people with pre-existing conditions, fight climate change, and get our economy running again with all the chaos in, Washington. Sean Casten for Congress CASTEN FOR CONGRESS castenforcongress.com Re-Elect Sean Casten to Congress ",0,0,0,0,0,0,0,1,1
x_1034482927024008,"As California’s Attorney General, Kamala Harris fought for police reform. She was the first statewide official to make police use body cameras. Kamala has always worked for the people, and she’s ready to move our country forward.  Vice president speaking. I was the first to Institute a requirement that the vice president speaking my agents would wear body cameras. I keep them on full time miss. The fight for justice is a shared responsibility. Women Vote WOMEN VOTE! madamvicepresident.org She Speaks Up For Us, Now Let’s Speak Up By Voting Biden-Harris ",0,0,0,0,0,0,0,1,1
x_1002789586907420,"BREAKING: Joe Biden demands a Live Fact Checker during the Presidential Debates.   It’s the only way to expose Trump’s CONSTANT lies!! In 2016 Trump’s lies went unchecked and he WON -- we can’t let that happen again. But Trump is terrified voters will learn the truth about his corrupt campaign... so he’s fighting tooth-and-nail to BLOCK it.  We’re sending an **urgent** petition to the Commission on Presidential Debates to DEMAND live fact checking for every debate. BUT we need 400,000 signatures before midnight to send it off. Add your name while there’s still time before the first debate, or Trump will LIE his way to victory again!! Sign Now >> SELECTED YOU'VE LIVE PETITION BEEN more DEMAND NETWORKS TRUMP FACT-CHECK DEBATE LIVE AT THE NAME ADD YOUR 325.182 OUT OF 400,000 SIGNATURES RECEIVED Sign Now DEADLINE 11:59 P.M.  Stop Republicans Stop Republicans go.stop-republicans.org Joe Biden’s INCREDIBLE Plan 400,000 Urgent Signatures",0,0,0,0,0,0,1,0,0
x_2692891807662122,"427 MORE DONORS NEEDED BY 11:59 PM TONIGHT  Kentucky’s NECK-AND-NECK Senate race is one of our very best pick-up opportunities of the year – and our key to taking back the Senate and defeating Mitch McConnell. President Trump and Mitch’s allies are all-in to defeat his opponent, Amy McGrath, so she needs our help to fight back. Will you make a donation to take back the Senate today? Amy McGrath 41% GIVE $10 TO DITCH MITCH Mitch McConnell 41% Ce PHOTOS OF GAGE SPECIMEN  Kirsten Gillibrand Off the Sidelines secure.actblue.com Take back the Senate, send Mitch packing | Click here to donate! Even $10 helps!",1,0,0,0,0,0,0,0,0
x_1577118255806591,"As president, Joe Biden will focus on helping families, instead of big corporations. That's why his plan raises the federal minimum wage to $15 an hour and eliminates the Trump tax cuts for those making over $400,000 a year. SEW IBLW BEW BEW OE BIDEN BBW BIDEN 2020 HERE'S THE TRUTH: Joe's tax plan rewards work, not wealth. PAID FOR BY BIDEN VICTORY FUND  Joe Biden for President BIDEN VICTORY FUND secure.actblue.com BIDEN VICTORY FUND Join us! Contribute today - every dollar helps!",1,0,0,0,0,0,0,0,1
x_1148892642172073,"We cannot afford another 4 years of Trump, and we know what he represents.  From fascist law-making to white militia violence, the stakes are high!  *Paid for by Dream Defenders Fight PAC, www.dreamdefendersfight.com, and not authorized by any candidate or candidate’s committee.  And then go and vote and if it's not tabulated you vote and the vote is going to cap. Are you a Neo-Nazi? Do I embrace it? I don't try to push it away fascism is a cult of the leader who promises National Restoration in the face of supposed threats.  by leftist radicals minorities and immigrants Dream Defenders Fight Pac Dream Defenders Fight PAC   ",0,0,0,1,0,0,0,0,1
x_1252834948397052,"Over and over again, Mitch McConnell has voted against expanding broadband. Now we’re in a pandemic, and people across Kentucky are being left behind.   Amy McGrath AMY MCGRATH FOR SENATE, INC. amymcgrath.com Ditch Mitch Vote for Amy McGrath",0,0,0,0,0,0,0,1,1
x_1019568581838010,✅ HUGE NATIONWIDE GIVEAWAY: Get A FREE TRUMP keychain As Powerful As The Nation It Honors! 🇺🇸  LET ME SHOW YOU HOW TO GET A FREE LIMITED EDITION TRUMP KEYCHAIN TODAY!   Mytacticalpromos Entremax freegoldtrump.com Free to Claim for Supporters 🇺🇸 ,0,0,1,0,0,0,0,0,0
x_294626751494096,"You can’t afford to sit out this election. Our jobs, paychecks, and health care are on the line! Get out and vote for David Perdue!  Election Day is November 3rd | Find voting information at VoteForPerdue.com AMERICANS FOR PROSPERITY ACTION  AFP Action AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION) afpaction.ivolunteers.com Vote for David Perdue! Election Day: Tuesday, November 3rd",0,0,0,1,0,0,0,1,1
x_1681125845395633,"This election, our healthcare is on the line. Trump is in court RIGHT NOW trying to get rid of the Affordable Care Act — including eliminating coverage for those with pre-existing conditions. Joe Biden and Kamala Harris will PROTECT and EXPAND access to affordable healthcare — in the White House and in the Supreme Court. OUR HEALTHCARE IS ON THE LINE. VOTE FOR LEADERS WHO WILL PROTECT IT. Paid for SEIU COPE. Not authorized candidate candidate's committee by seiu.org. by any or  SEIU SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION) seiu2020.org Join the fight for our healthcare. Request your ballot and vote Biden-Harris. Requesting a mailed ballot now gives you options for casting your vote.",0,0,0,1,0,0,0,1,0
x_1064806403990087,"Diane needs your vote in CO-3. Who you vote for is secret, but whether or not you vote is public record. Make a plan to vote and invite three friends to join! Your future. Your voice. Your vote. Paid the  CIRC Action Fund CIRC Action Fund circaction.org Find your drop off box here. Vote for Diane Mitsch Bush!",0,0,0,1,0,0,0,0,1
x_1225265777873924,We can’t fix the economy until we fix the COVID crisis. Joe Biden will support funding to help our families and communities.  Can't fix the economy until you fix the covid crisis. I laid out or I can March exactly what we should be doing. We should be providing the money. The house is passed in order to be able to go out and get people to help. They need to keep their businesses open to bring together. The Democrats Republicans and fun. What needs to be done now to save lives. Joe Biden BIDEN FOR PRESIDENT JoeBiden.com We must work together Joe will rebuild our economy,0,0,0,0,0,0,0,1,1
x_255823129157608,I can careless if your voting for @[153080620724:274:Donald J. Trump] or @[7860876103:274:Joe Biden] but we need somebody ready to take on the challenge to bridge the divide in Frankfort with both parties. I’m ready to stop making campaign slogans and actually turn them into real solutions. Bipartisan Support McGR KY adidas TOSM BARR Elect Bestin Burley BY adidas 1 #VOTEBURLEY  Dustin Burley for State Representative 53rd Dustin Burley Campaign   ,0,0,0,0,0,0,0,0,1
