ad_id,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE,page_name,disclaimer,ad_creative_body,ad_creative_link_caption,ad_creative_link_title,ad_creative_link_description,google_asr_text,aws_ocr_text_img,aws_ocr_text_vid
x_757972852022769,1,0,0,0,0,0,0,0,0,Evan McMullin,MCMULLIN FOR UTAH INC.,BIG NEWS: A new poll shows Evan McMullin within a few points of Mike Lee. 19% of Utah voters are undecided in our competitive Senate race. We have a chance to win here if we have the resources to spread our message across the state. This is an all-hands on deck moment. Will you chip in to our campaign to help us pull ahead in the polls and replace Mike Lee in the Senate?,secure.actblue.com,Chip in $10 to be a part of history >>,We’re building a grassroots movement to bring more independent leadership to Washington. And we need your help. Will you chip in to support Evan McMullin’s campaign and replace Mike Lee?,,LEE. MCMULLIN. 41%. 37%. UNDECIDED. 19%. SOURCE: DESERET NEWS/HINCKLEY INSTITUTE,
x_759380721828612,1,0,0,0,0,0,0,0,0,Michael Bennet,Bennet for Colorado,,secure.actblue.com,Urgent: Donations Needed →,Make a donation now to help Michael fight off the GOP and protect the Democratic majority.,,"Notes. .... Folks, my Senate race is a dead heat and. polls show this is a one point race.. Experts at NPR are projecting this race is. one that will determine what party controls. the Senate.. Can you rush a donation to my campaign. today to protect my seat and Democrats'. slim Senate majority?. - Senator Michael Bennet",
x_760086125062063,0,0,0,0,0,0,0,1,1,Rand Paul,RAND PAUL FOR US SENATE,Real leadership requires ethics. I will always work for the people.,winred.randpaul.com,Re-Elect Rand Paul,Public Service > Self Service,,"RAND. PUBLIC SERVICE,. NOT SELF SERVICE. Rand Paul for US Senate. Stand with Rand. PAID FOR BY RAND PAUL FOR us SENATE",
x_760347528356121,1,0,0,0,0,0,0,0,0,Tim Ryan,TIM RYAN FOR OHIO,"Hi there, it’s Bella! Even being away at college, I can tell my stepdad Tim is a tad stressed about his competitive Senate race. He’s been pretty worried about his opponent having “all the money in the world.” And the fact that there’s this Silicon Valley billionaire who is doing everything he can to stop Tim from winning. We all know money isn’t everything—especially not to Tim. But we need to help him get on a level playing field with his millionaire opponent. That’s why I’ve decided to help Tim raise some more money for his Senate campaign. Can you pitch in to support Tim’s campaign and help me raise $10k before midnight? It’d really mean a lot to me—and to Tim.",secure.actblue.com,Help Tim Ryan Flip Ohio Blue!,,"Hi. My name is Bella and my stepdad, Tim Ryan is running for Senate in Ohio even being away at College. I can tell Tim is attached stressed about a senate race. He's been pretty worried about his opponent having all the money in the world. We all know that money isn't everything, especially not to Tim, but I know it'd be a big help if we could just help get him on a Level Playing Field with his millionaire opponent. That's why I've decided to helped him raise, some more money for his Senate. Campaign and why I need your help to raise ten thousand dollars before midnight tonight. Can I count on you? Please chip in a donation of anything you can to help us win this race. Thank you.",,"- Hi, my name is Bella and my stepdad, Tim Ryan, is running for Senate in Ohio. Even being away at college, I can tell Tim is a tad stressed about his Senate race. He's been pretty worried about his opponent having all the money in the world. We all know that money isn't everything, especially not to Tim, but I know it'd be a big help if we could just help get him on a level playing field with his millionaire opponent. That's why I've decided to help Tim raise some more money for his Senate campaign and why I need your help to raise $10,000 before midnight tonight. Can I count on you? Please chip in a donation of anything you can to help us win this race. Thank you. TIM RYAN HELP FLIP OHIO BLUE TIM RYAN U.S. SENATE HELP OHIO BLUE CHIP IN TIM RYAN U.S. SENATE HELP FLIP OHIO BLUE CHIP IN"
x_760367865260297,0,0,0,0,0,0,0,1,1,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,Tax Man Tony already tried to increase our runaway property taxes even higher and led the fight to raise Nebraska’s income tax to one of the highest in the nation. Nebraska can’t afford Tax Man Tony Vargas!,taxmantonyvargas.com,Tax Man Tony: Coming for Your Money,Nebraska can't afford Tax Man Tony Vargas! Vargas tried to increase property taxes; led the fight to raise Nebraska’s income tax to one of the highest in the nation; tried to use taxpayer money to double his own salary.,,TAX MAN. TONY VARGAS. 3.9. TRIED TO INCREASE. PROPERTY TAXES. VOTE AGAINST. TAX MAN. TONY VARGAS. PAID FOR BY CONGRESSIONAL LEADERSHIP FUND. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.CONGRESSIONALLEADERSHIIPFUND.ORG,
x_761135814950472,0,0,0,0,0,0,0,0,1,Working America,Working America,"The plan will protect clean drinking water, begin dozens of new road and bridge projects, build more affordable housing, expand high-speed internet, improve state and local parks, and support tens of thousands of jobs.",mininggazette.com,Gov. Whitmer celebrates Building Michigan Together Plan,"FLINT — After signing the Building Michigan Together Plan into law Wednesday, Governor Gretchen Whitmer and several state and local officials gathered in Flint to celebrate the bipartisan plan’s historic investments in state parks. Chevy Commons, the former site of the Chevrolet plant, is the pl...",,"BUILDING MICHIGAN TOGETHER. Mi. CONNER. 1. i. G. MIGHIGAN. Paid for with regulated funds by Working America MI-SUPERPAC 815 16th St. NW Washington, DO 20006 not authorized by any candidate commuttee",
x_761234761652260,0,0,0,1,0,0,0,1,1,Jennifer Virden for Mayor of Austin 2022,Jennifer For Austin Campaign,"Jennifer Virden, a business woman and common-sense candidate for mayor of Austin, will address Austin's rising crime and homelessness.",www.jenniferforaustin.com,,,"Austin is on the wrong track, we can all see it crime housing costs and property taxes. What our city government needs is common sense, I can imagine safer cleaner, Austin streets, a city government that's efficient yet Innovative can you if so, I'll be asking for your support in November in the meantime, the meantime, you can learn more about my campaign at Jennifer for austin.com.",,"LEARN MORE [AT] JENNIFERFORAUSTIN.CO JENNIFER VIRDEN FOR MAYOR ATX Political advertisement paid by Jennifer For Austin Campaign for Mayor, Robin W. Coopwood, Treasurer. This campaign has not agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance. LEARN MORE [AT] JENNIFERFOR JENNIFER VIRDEN FOR MAYOR ATX Jen Political advertisement paid by Jennifer For Austin Campaign for Mayor, Robin W. Coopwood, Treasurer. This campaign has not agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance. JENNIFER VIRDEN FOR MAYOR ATX AUSTIN! IT'S TIME TO ELECT A NE JENNIFER VIRDEN FOR MAYOR ATX A LIFE LONG AUSTINITE UT-GRADUATE BUSINESS WOMAN """"COMMON-SENSE CANDID AS MAYOR, JENNIFER WILL: LOWER PROPERT LEARN MORE [AT] JE JENNIFER VIRDEN FOR MAYOR ATX Political advertisement paid by Jennifer For Austin Campaign for Mayor, Robin W. Coopwood, Treasurer. This campaign has not agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance. AUSTIN! IT'S TIME TO ELECT A NEW MAYOR JENNIFER VIRDEN FOR MAYOR ATX AS MAYOR, JENNIFER WILL: LOWER PROPERTY TAXES ADDRESS RIS AUSTIN! IT'S TIME TO JENNIFER VIRDEN FOR MAYOR ATX LIFE LONG AUSTINITE UT-GRADUATE BUSINESS AUSTIN IT'S JENNIFER VIRDEN FOR MAYOR ATX LIFE LONG AUSTINITE UT-GRADUATE BUSINESS WOMAN """"COMMON-SENSE CANDIDATE"""" AS MAYOR, JENNIFER WI LEARN MORE [AT] JENNIFERFORAUSTIN.COM JENNIFER VIRDEN FOR MAYOR ATX JenniferForAustin.com Political advertisement paid by Jennifer For Austin Campaign for Mayor, Robin W. Coopwood, Treasurer. This campaign has not agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance. AS MAYOR, JENNIFER WILL: LOWER PROPERTY TAXES ADDRESS RISING CRIME ENFORCE WOMAN """"COMMON-SENSE CANDIDATE"""" AS MAYOR, JENNIFER WILL: LOWER PROPERTY TAXES ADDRESS RISING CRIME ENFORCE THE CAMPING BAN LEARN M JENNIFER VIRDEN FOR MAYOR ATX Political advertisement paid by Jennifer For Austin Campaign for Mayor, Robin W. Coopwood, Treasurer. This campaign has not agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance. LIFE LONG AUSTI"
x_762299111495437,1,0,0,0,0,0,0,0,0,John Neely Kennedy,"John Kennedy for Us, Inc","I’m as nervous as if Bill Cosby was my bartender. Please chip in before midnight, so I can hit my Mid-Month goal before the radical Left ruins America!",johnkennedy.com,N-E-R-V-O-U-S,Support My Campaign,"Folks, John Kennedy here. I'm uh I'm nervous. I'm I'm as nervous as about looked up and saw Bill Cosby as the bartender. We've got a mid month deadline for fundraising coming up here. I'm behind I need your help. Please before midnight, if you can go to my website, John Kennedy.com, John Kennedy.com and send me five bucks, 50 bucks, 100 bucks, whatever you can. I need your help. We got to take Back to Center. God Bless America.",,KENNEDY SENATE CHIP IN $25 NOW! KENNEDY U.S. SENATE de CHIP IN $25 NOW! KENNEDY U.S. SENATE CHIP IN $25 NOW! KENNEDY + U.S. SENATE CHIP IN $25 NOW! KENNEDY + U.S. SENATE + CHIP IN $25 NOW! KENNEDY U.S. SENATE + CHIP IN $25 NOW! KENNEDY LOUISIANA DONATE FOR KENNEDY DONATE PAID FOR BY JOHN KENNEDY FOR US KENNEDY + DONATE PAID FOR BY JOHN KENNEDY DONATE PAID FOR BY JOHN KENNED KENNEDY LOUISIANA + DONATE PAID FOR BY JOHN KENNEDY FOR
x_762621138395645,0,0,0,0,0,0,0,1,1,Phil Scott for Vermont,Phil Scott For Vermont,"Governor Scott always puts principle above politics. Voting is just around the corner, learn more: http://www.philscott.or",philscott.org,Phil Scott for Vermont,"Welcome to the Official Phil Scott for Vermont website. Leading Vermont forward, building a stronger economy, and making Vermont more affordable.",,"Vote Phil Scott for:. Leadership that Listens. GIFT. CLOWER. MISHOPPY. Setting clear priorities.. Putting people first and principles before politics.. Keeping Vermonters safe.. Showing the courage to make hard decisions.. Championing civility and fighting against polarization.. PAID FOR BY PHIL SCOTT FOR VERMONT, PO BOX 988, MONTPELIER, VT 05602. TREASURER GLEN WRIGHT",
x_763299488388954,1,0,0,0,0,0,0,0,0,Ted Budd,Ted Budd for Senate,Nikki Haley here. I need you to step up and donate today to regain our Senate majority.,tedbudd.com,We’re Losing. Donate now.,Chip In Now >>,"Hi guys, it's Nikki Haley. We were in Charlotte, North Carolina because we know the majority runs through North Carolina and to win it. We need Ted bud in the Senate. The Democrats are trying to out raise him and they are doing that, we need your help five, ten twenty dollars today, let's get Ted but elected and let's win the Senate.",,"TEXT """"WIN"""" to 47509 RACEFORNC.COM HI GUYS, IT'S NIKKI HALEY. PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 HI GUYS, IT'S NIKKI HALEY. PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM WE ARE IN CHARLOTTE, NORTH CAROLINA, BECAUSE WE KNOW THE MAJORITY RUNS PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM THROUGH NORTH CAROLINA AND TO WIN IT, WE NEED PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM TED BUDD IN THE SENATE. PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM THE DEMOCRATS ARE TRYING TO OUTRAISE HIM, AND THEY ARE DOING THAT. PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM $5, $10, $20 TODAY. PAID FOR BY TED BUDD FOR SENATE TEXT """"WIN"""" to 47509 RACEFORNC.COM LET'S GET TED BUDD ELECTED AND LET'S WIN THE SENATE. PAID FOR BY TED BUDD FOR SENATE"
x_763958264907782,1,0,0,0,0,0,0,0,0,Maggie Hassan,Maggie for NH,"It’s official: Maggie Hassan is going toe to toe with far-right extremist Don Bolduc. He has repeated the Big Lie time and time again, and said that he will defy election results in 2024 if they don't turn out in his favor. Don Bolduc is not just bad for the Granite State – he's bad for our democracy. Please, will you make a donation to our General Election Fund before midnight to fuel Maggie's critical reelection campaign in New Hampshire? We're falling short of where we need to be, and any amount makes all the difference between now and Election Day!",secure.actblue.com,Bolduc is bad for our democracy | Make a critical donation,We need every resource to combat Bolduc's attacks,"Stop scrolling. It's official my opponent in this US Senate races far-right extremists on Bolduc. That's not just bad for. New Hampshire, is bad for our entire democracy, Bulldog continues to embrace, the big lie and even says that he will defy election results in 2024, if they don't go his way. So, please chip in whatever you can to fight extremism, win this race and stand up for democracy.",,"DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY FREE MAGGIE ASSAN OR FOR NEW HAMPSHIRE WIN TO 21091 Stop scrolling. It's official: BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY FREE OR MAGGIE ASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 Stop scrolling. It's official: BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY E FREE OR MAGGIE ASSAN OR FOR NEW HAMPSHIRE WIN TO 21091 Stop scrolling. It's official: BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY E FREE OR MAGGIE ASSAN FOR NEW HAMPSHIRE WIN TO 21091 My opponent in this U.S. Senate race is far-right extremist Don Bolduc. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY E FREE OR MAGGIE ASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 My opponent in this U.S. Senate race is far-right extremist Don Bolduc. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY VE FREE OR MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 My opponent in this U.S. Senate race is far-right extremist Don Bolduc. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY VE FREE OR D MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 My opponent in this U.S. Senate race is far-right extremist Don Bolduc. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 My opponent in this U.S. Senate race is far-right extremist Don Bolduc. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 That's not just bad for New Hampshire, it's bad for our entire democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE ASSAN OR FOR NEW HAMPSHIRE WIN TO 21091 That's not just bad for New Hampshire, it's bad for our entire democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE HASSAN OR FOR NEW HAMPSHIRE WIN TO 21091 That's not just bad for New Hampshire, it's bad for our entire democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE ASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 Bolduc continues to embrace the Big Lie and even says BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 Bolduc continues to embrace the Big Lie and even says BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 that he will defy election results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE ASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 that he will defy election results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR MAGGIE ASSAN ATOR FOR NEW HAMPSHIRE T WIN TO 21091 that he will defy election results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR MAGGIE HASSAN IATOR FOR NEW HAMPSHIRE that he will defy election WIN TO 21091 results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE T WIN TO 21091 that he will defy election results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE HASSAN IATOR FOR NEW HAMPSHIRE T WIN TO 21091 that he will defy election results in 2024 if they don't go his way. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY IVE FREE OR DI MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 So please, chip in whatever you can to fight extremism, BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 So please, chip in whatever you can to fight extremism, BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 So please, chip in whatever you can to fight extremism, BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY FREE OR MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 So please, chip in whatever you can to fight extremism, BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY FREE OR DIE MAGGIE HASSAN IATOR FOR NEW HAMPSHIRE WIN TO 21091 win this race, and stand up for democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN TOR FOR NEW HAMPSHIRE WIN TO 21091 win this race, and stand up for democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE DONATE NOW TO KEEP THIS SEAT AND OUR DEMOCRATIC SENATE MAJORITY LIVE FREE OR DIE MAGGIE HASSAN ATOR FOR NEW HAMPSHIRE WIN TO 21091 win this race, and stand up for democracy. BECOME A GENERAL ELECTION FUND DONOR TODAY MIDNIGHT DEADLINE"
x_763993244811587,0,0,0,0,0,1,0,0,0,Nicole Malliotakis,NICOLE FOR NEW YORK,Max Rose is Joe Biden's biggest supporter. Do you agree with Max? Take the poll,https://nicolemalliotakis.com,Take The Poll,Let us know what you think.,,"Max Rose said:. """"I THINK HISTORY. WILL BE ON THE. PRESIDENT'S SIDE."""". AGREE. x DISAGREE. Paid for by Nicole for New York (FEDERAL)",
x_764014371269980,0,0,0,0,0,0,1,0,0,The Republican Accountability Project,Defending Democracy Together,"It’s been a year since the Jan. 6 attack on our Capitol. We’re a group of Republicans, former Republicans, and conservatives who have not forgotten how horrific that day was, and want to hold Trump and other Republicans accountable. Join us in signing a letter that calls for rejecting the lies, excuses, and conspiracy theories about Jan. 6—and demanding accountability for those who downplay its significance. This isn’t about politics. It’s about the future of our democracy.",accountability.gop,Stand up for the truth,,,50. MT. TOWA. 2020. WE DEMAND ONE THING:. ACCOUNTABILITY.. SIGN THE OPEN LETTER. Why are they. afraid of the. truth?. It wasn't just a protest.. It wasn't a false flag.. REJECT THE LIES. around January 6.. SIGN THE OPEN LETTER. JANUARY 6:. NEVER AGAIN.. SIGN THE OPEN LETTER,
x_764231258120236,1,0,0,0,0,0,0,1,0,CatholicVote,catholicvote.org,"We just announced our 𝙨𝙞𝙣𝙜𝙡𝙚 𝙡𝙖𝙧𝙜𝙚𝙨𝙩 𝙢𝙚𝙙𝙞𝙖 𝙘𝙖𝙢𝙥𝙖𝙞𝙜𝙣 𝙚𝙫𝙚𝙧 to put pressure on President Biden for refusing to speak out against the rise in violence against Catholic churches, imagery, pregnancy resource centers, and more.",catholicvote.org,WE NEED YOUR SUPPORT: Protect Our Churches!,Make a monthly gift 👉,,CatholicVite. Keep Biden. Accountable. DONATE NOW. CatholicVote. JOIN THE FIGHT. Defend Catholic. Churches. DONATE NOW. CatholicVite. The violence. needs to stop.. DEFEND OUR CHURCHES. CatholicVote. The violence. needs to stop.. DEFEND OUR CHURCHES. CatholicVite. JOIN THE FIGHT. Defend Catholic. Churches. DONATE NOW. Keep Biden. Accountable. DONATE NOW. CatholicVote. CatholicVite. Secure $250K. TO PROTECT CATHOLIC CHURCHES. COUNT ME IN. Secure $250K. TO PROTECT CATHOLIC CHURCHES. COUNT ME IN. CatholicVite,Secure $250K TO PROTECT CATHOLIC CHURCHES COUNT ME IN
x_764498008115919,0,0,0,1,0,0,0,0,1,The Americano,"Courier Newsroom, Inc.",Nevada Attorney General Aaron Ford is up for reelection in November. Here’s some of what he’s done in the past four years.,,,,,NEVADA ATTORNEY GENERAL. Aaron Ford's. TOP ACCOMPLISHMENTS:. ELIMINATED NEVADA'S. RAPE KIT BACKLOG. 2. DEVELOPED SEXUAL ASSAULT. SURVIVORS' BILL OF RIGHTS. RECOVERED $40 MILLION FOR. NEVADA TAXPAYERS AND OBTAINED. SETTLEMENTS WITH COMPANIES. 3. WHO BROKE THE LAW. HELPED IMPLEMENT STATE'S. NEW AUTOMATIC VOTER. 4. REGISTRATION LAW,
x_765178544786405,0,0,0,0,0,0,0,1,1,Ann Gillespie for Illinois Senate,Citizens for Ann Gillespie,Ann Gillespie voted to place term limits on legislative leaders so no leader can amass power for decades ever again.,annfor27.org,Term Limits,"July 25, 2018 Early Childhood Education: Good for Illinois’ Children and Budget According to recent reports, several school districts across Illinois were surprised to learn that their state funding had been slashed for early childhood education (ECE), resulting in sudden cutbacks to services. Thi...",,CERTIFIED. ETHICS. REFORM. LEADER. Ann. Gillespie ILLINOIS STATE SENATE. 27TH DISTRICT. PAID FOR BY CITIZENS FOR ANN GILLESPIE,
x_765414917906085,0,0,0,0,0,0,0,1,1,Alek Skarlatos,ALEK FOR OREGON,"When I go to Washington, I will fight every single day to combat inflation, create jobs, and protect social security. Bring balance to Washington. Vote Alek Skarlatos for Congress.",www.alekfororegon.com,Alek Skarlatos | Bring Balance to Washington,,"When Alec Goes to Washington, he's going to go to fight inflation. He's not going to forget about us. Not going to forget about his community. I voted for Joe, Biden for president, and I'm voting for Alek skarlatos for Congress.",,ALEK FOR CONGRES ALEK SKARLATOS FOR CONGRESS ALEK SKARLATOS Eigh FOR CONGRESS ALEK SKARLATOS Fight Inflation FOR CONGRESS Colum ALEK SKARLATOS FOR CONGRESS ALEK SKARLATOS Create Jobs FOR CONGRESS ALEK SKARLATOS Protect FOR CONGRESS ALEK SKARLATOS Protect Social Security FOR CONGRESS PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS. AK 20 FOR CONGRESS 22 Bring Balance To Washington. PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS. AL 20 FOR CONGRESS 22 Bring Balance To Washington. PAID FOR BY ALEK FOR OREGON. APPROVED BY ALEK SKARLATOS.
x_765963031344484,0,0,0,0,0,0,0,1,1,Jay Chen,JAY CHEN FOR CONGRESS,"In Congress, Michelle Steele works for special interests, not Orange County families. She took $500,000 in donations, and voted against lowering the cost of gas and prescription drugs. Jay Chen is a Navy veteran who will always put our community first, fighting to lower costs and keep our communities safe.",chenforcongress.com,Jay Chen For Congress,,"For Michelle steal, the special interests come first in just two years in Congress. Steals taken more than 500,000 from special interests and then voted their way against lower drug prices against lower gas prices. And while steel was fighting for special interests, jhn was fighting terrorists. A naval Lieutenant Commander, Chen's ready to take on the special interest to lower costs with jhn. We come first, I'm j.chan. And I approve this message.",,"STEEL CIAL INTERES COME FIRST MICHELLE STEEL SPECIAL INTERESTS COME FIRST MICHELLE STEEL 0,000 FEDERAL FROM SPECIAL INTERESTS Open Secrets, accessed 8.30.22 MICHELLE STEEL $500 0,000 FEDERAL FROM SPECIAL INTERESTS Open accessed 8.30.22 MICHELLE STEEL 0,000 FROM SPECIAL INTERESTS Open Secrets, accessed 8.30.22 MICHELLE STEEL $500,000 FEDERAL FROM SPECIAL INTERESTS Open Secrets, accessed 8.30.22 $500,000 MICHELLE STEEL VOTED WITH SPECIAL INTERESTS MICHELLE STEEL VOTED SPECIAL INTERESTS MICHELLE STEEL AGAINST LOWER DRUG PRICES cy Pharmac HR 6833, 3.31.22 Rx 18345-237589 Rx: 18345-237589 TAKE AS DIRECTED TAKE AS DIRECTED This Sale $ MICHELLE STEE AGAINST LOWER2.6 32 GAS PRICES Gallons HR 7688. 5.19.22 This Sale $ MICHELLE STEEL 7 16 AGAINST LOWER 2. 769 GAS PRICES Gallons HR 7688, 5.19.22 MICHELLE STEEL FIGHTING FOR SPECIAL MICHELLE STEEL FIGHTING FOR SPECIAL INTERESTS -JAY CHEN- LIEUTENANT COMMANDER OF THE UNITED STATES NAVY LIEUTENANT COMMANDER OF THE UNITED STATES NAVY the tary job titles and photographs in uniform does not imply endorsement by the Department of the Navy or the Department of Defense. LIEUTENANT COMMANDER OF THE UNITED STATES NAVY Jay Chen is an officer in the US Navy Reserves. Use of military rank, job titles, and photographs in uniform does not imply endorsement by the Department of the Navy or the Department of Defense. FORCES KOREA NAVAL LIEUTENANT COMMANDER STATES OF THE UNITED STATES NAVY Jay Chen is an officer in the US Navy Reserves. Use of military rank, job titles, and photographs in uniform does not imply endorsement by the Department of the Navy or the Department of Defense. -JAY LIEUTENANT COMMANDER OF THE UNITED STATES NAVY LIEUTENANT COMMANDER OF THE UNITED STATES NAVY -JAY LOWER COSTS JAY CHEN PUTS US FIRST JAY CHEN PUTS US FIRST PAID FOR BY JAY CHEN FOR CONGRESS. APPROVED BY JAY CHEN. USMC F9 JAY CHEN PUTS US FIRST PAID FOR BY JAY CHEN FOR CONGRESS. APPROVED BY JAY CHEN. JAY CHEN PAID FOR BY JAY CHEN FOR CONGRESS. APPROVED BY JAY CHEN. JAY CHEN VETERAN FOR CONGRESS PAID FOR BY JAY CHEN FOR CONGRESS. APPROVED BY JAY CHEN."
